customer_Id,DOB,Gender,city_code,,
270954,8/24/1980,M,4,,
267574,8/27/1980,M,9,,
273404,8/27/1980,F,9,,
273296,8/27/1980,F,2,,
271367,9/1/1980,F,9,,
270297,9/2/1980,F,6,,
269019,9/5/1980,F,5,,
274909,9/5/1980,F,6,,
273179,9/10/1980,F,1,,
273485,9/12/1980,M,9,,
269394,9/12/1980,M,4,,
273140,9/13/1980,F,2,,
273311,9/15/1980,F,9,,
274638,9/15/1980,F,7,,
272424,9/15/1980,F,2,,
269571,9/15/1980,F,6,,
275057,9/17/1980,M,7,,
274258,9/22/1980,F,8,,
272471,9/23/1980,M,8,,
270978,9/24/1980,M,2,,
272921,9/25/1980,M,3,,
270453,9/29/1980,M,5,,
272373,10/1/1980,F,5,,
269852,10/3/1980,F,7,,
271806,10/3/1980,F,10,,
268887,10/3/1980,F,7,,
269978,10/4/1980,M,8,,
275157,10/5/1980,M,3,,
268149,10/6/1980,M,3,,
268146,10/7/1980,M,4,,
273116,10/13/1980,M,5,,
268143,10/14/1980,M,8,,
267083,10/15/1980,F,3,,
267960,10/16/1980,F,10,,
267918,10/17/1980,M,6,,
269645,10/19/1980,F,5,,
267364,10/21/1980,M,8,,
268162,10/22/1980,M,9,,
272598,10/26/1980,F,7,,
273437,10/26/1980,M,10,,
273414,10/26/1980,M,3,,
272077,10/28/1980,M,5,,
266817,10/28/1980,F,5,,
267251,10/29/1980,F,1,,
271221,11/1/1980,M,8,,
269094,11/3/1980,M,7,,
273270,11/3/1980,M,9,,
270375,11/7/1980,M,5,,
270905,11/7/1980,F,5,,
270801,11/12/1980,F,9,,
268858,11/14/1980,F,1,,
271705,11/15/1980,M,10,,
269267,11/16/1980,M,7,,
268170,11/16/1980,M,5,,
269767,11/19/1980,F,2,,
266867,11/24/1980,F,9,,
270807,11/25/1980,M,9,,
267505,11/26/1980,F,2,,
273897,11/27/1980,M,7,,
274722,11/27/1980,M,7,,
269518,11/28/1980,M,2,,
269390,11/28/1980,M,3,,
271270,12/3/1980,M,8,,
271411,12/4/1980,F,4,,
275035,12/4/1980,M,9,,
268524,12/5/1980,F,7,,
271834,12/5/1980,M,9,,
271256,12/6/1980,M,9,,
274422,12/6/1980,F,3,,
269372,12/8/1980,M,6,,
269501,12/12/1980,M,2,,
270403,12/12/1980,M,5,,
267930,12/12/1980,M,7,,
269864,12/14/1980,M,5,,
271461,12/16/1980,M,5,,
270055,12/16/1980,M,4,,
271120,12/18/1980,F,10,,
267285,12/19/1980,M,10,,
270282,12/20/1980,F,3,,
268211,12/20/1980,F,9,,
272665,12/22/1980,M,3,,
269460,12/27/1980,M,9,,
269355,12/28/1980,F,10,,
275188,12/29/1980,F,4,,
270362,1/1/1981,M,6,,
274737,1/2/1981,F,6,,
271611,1/5/1981,F,1,,
270809,1/8/1981,M,4,,
274789,1/9/1981,M,3,,
270811,1/10/1981,F,6,,
274328,1/10/1981,F,6,,
273369,1/12/1981,M,4,,
270029,1/14/1981,M,7,,
270834,1/17/1981,F,1,,
268903,1/17/1981,F,7,,
273373,1/17/1981,F,2,,
267061,1/19/1981,M,1,,
273962,1/20/1981,M,5,,
269980,1/23/1981,M,3,,
273771,1/24/1981,M,2,,
273727,1/24/1981,F,7,,
274798,1/25/1981,M,9,,
273293,1/25/1981,F,8,,
274370,1/28/1981,M,2,,
269316,2/1/1981,M,8,,
267644,2/2/1981,F,7,,
274886,2/6/1981,F,9,,
273535,2/8/1981,F,6,,
272817,2/8/1981,M,6,,
274956,2/9/1981,M,10,,
273020,2/10/1981,M,5,,
270856,2/10/1981,M,7,,
269630,2/11/1981,M,7,,
269831,2/13/1981,F,1,,
275069,2/14/1981,F,3,,
273952,2/16/1981,M,9,,
272267,2/19/1981,F,4,,
270597,2/21/1981,M,2,,
274700,2/23/1981,F,9,,
269642,2/26/1981,F,6,,
269385,3/3/1981,M,2,,
267934,3/4/1981,M,10,,
269491,3/6/1981,F,8,,
273384,3/7/1981,M,9,,
270102,3/11/1981,M,7,,
274655,3/12/1981,M,9,,
273901,3/14/1981,F,10,,
275202,3/14/1981,F,9,,
271162,3/15/1981,M,9,,
272093,3/16/1981,F,8,,
271317,3/18/1981,M,6,,
273915,3/23/1981,F,1,,
269395,3/27/1981,F,1,,
272533,3/28/1981,F,5,,
274959,3/28/1981,M,1,,
274278,3/29/1981,M,4,,
269269,4/2/1981,M,1,,
270663,4/4/1981,M,10,,
272540,4/4/1981,M,4,,
269971,4/4/1981,F,5,,
272780,4/5/1981,M,10,,
269949,4/8/1981,M,2,,
269799,4/9/1981,M,10,,
275077,4/9/1981,F,6,,
274565,4/11/1981,F,9,,
268510,4/11/1981,M,7,,
270543,4/13/1981,F,5,,
269689,4/14/1981,M,10,,
274904,4/14/1981,M,3,,
269886,4/17/1981,M,7,,
273461,4/17/1981,F,6,,
267943,4/17/1981,F,7,,
269429,4/17/1981,M,3,,
271181,4/18/1981,M,8,,
269168,4/19/1981,F,3,,
270563,4/20/1981,M,4,,
269220,4/28/1981,M,1,,
269151,4/29/1981,F,2,,
266943,5/6/1981,F,9,,
268370,5/6/1981,F,7,,
273857,5/7/1981,F,6,,
271371,5/7/1981,M,5,,
272759,5/7/1981,F,1,,
267325,5/7/1981,M,1,,
267682,5/8/1981,F,5,,
270520,5/12/1981,F,9,,
267636,5/13/1981,M,9,,
274679,5/14/1981,F,10,,
272342,5/14/1981,F,6,,
269171,5/17/1981,F,9,,
273707,5/18/1981,F,1,,
274533,5/19/1981,M,4,,
268983,5/21/1981,M,3,,
274415,5/22/1981,M,1,,
269866,5/23/1981,F,9,,
267279,5/24/1981,M,9,,
269772,5/25/1981,F,9,,
269802,5/26/1981,M,1,,
270094,5/27/1981,M,5,,
273667,5/29/1981,M,9,,
267748,5/29/1981,M,1,,
273314,6/6/1981,F,7,,
271893,6/9/1981,M,4,,
275012,6/11/1981,F,4,,
268243,6/16/1981,F,10,,
273790,6/20/1981,F,9,,
273285,6/22/1981,M,1,,
271075,6/22/1981,F,9,,
274716,6/23/1981,F,7,,
272849,6/23/1981,F,7,,
273439,6/24/1981,F,4,,
270320,6/25/1981,F,7,,
268568,6/29/1981,F,2,,
269320,6/29/1981,F,3,,
274902,7/1/1981,M,1,,
275245,7/1/1981,M,10,,
268776,7/2/1981,F,5,,
267806,7/2/1981,F,2,,
274338,7/5/1981,F,10,,
271435,7/5/1981,F,1,,
268540,7/5/1981,M,9,,
272350,7/6/1981,M,8,,
274319,7/7/1981,F,4,,
268532,7/7/1981,M,4,,
271184,7/8/1981,F,4,,
267632,7/8/1981,M,8,,
274292,7/8/1981,F,2,,
267302,7/12/1981,M,9,,
268087,7/12/1981,F,5,,
268429,7/13/1981,F,2,,
268734,7/13/1981,M,4,,
273579,7/13/1981,F,6,,
270330,7/13/1981,M,3,,
274651,7/19/1981,F,9,,
270547,7/19/1981,M,5,,
274767,7/20/1981,M,8,,
271601,7/20/1981,M,5,,
269329,7/21/1981,M,4,,
267298,7/24/1981,F,6,,
270930,7/26/1981,M,3,,
272044,7/27/1981,F,2,,
275205,7/28/1981,F,10,,
273522,8/3/1981,M,2,,
269526,8/4/1981,F,7,,
267161,8/5/1981,M,9,,
271682,8/6/1981,F,2,,
271509,8/6/1981,M,3,,
271839,8/6/1981,F,2,,
268684,8/6/1981,F,9,,
267894,8/7/1981,F,8,,
267775,8/9/1981,M,10,,
266818,8/10/1981,F,2,,
267236,8/10/1981,M,8,,
270459,8/10/1981,M,6,,
268863,8/11/1981,F,3,,
269427,8/11/1981,F,3,,
274420,8/11/1981,M,10,,
267030,8/12/1981,F,9,,
270370,8/13/1981,F,10,,
270511,8/13/1981,M,6,,
269073,8/14/1981,M,10,,
267347,8/15/1981,M,10,,
266810,8/16/1981,F,3,,
275107,8/16/1981,F,1,,
274094,8/18/1981,M,1,,
272297,8/20/1981,M,1,,
267671,8/23/1981,F,8,,
272892,8/25/1981,F,10,,
272688,8/25/1981,F,6,,
272723,8/26/1981,F,1,,
270815,9/1/1981,F,9,,
269072,9/1/1981,M,7,,
272427,9/4/1981,F,1,,
267604,9/7/1981,F,2,,
268394,9/8/1981,M,1,,
268488,9/8/1981,F,7,,
272433,9/9/1981,F,8,,
270296,9/10/1981,F,3,,
272667,9/10/1981,M,7,,
270146,9/11/1981,M,8,,
267660,9/14/1981,M,3,,
271077,9/15/1981,M,7,,
267017,9/17/1981,F,10,,
267690,9/17/1981,M,5,,
274475,9/18/1981,F,10,,
274930,9/21/1981,M,3,,
267329,9/22/1981,F,4,,
272963,9/22/1981,M,1,,
274380,9/23/1981,F,3,,
271665,9/25/1981,M,6,,
270351,9/26/1981,M,5,,
273992,9/29/1981,M,8,,
274925,10/1/1981,M,2,,
272549,10/4/1981,M,6,,
270796,10/5/1981,M,6,,
270756,10/8/1981,F,1,,
274952,10/12/1981,F,2,,
268960,10/12/1981,M,4,,
272047,10/13/1981,F,9,,
271232,10/23/1981,M,3,,
270585,10/23/1981,M,4,,
268461,10/25/1981,F,6,,
267801,10/27/1981,F,5,,
267125,11/6/1981,F,4,,
269445,11/12/1981,M,7,,
271464,11/13/1981,F,4,,
274640,11/14/1981,M,8,,
268892,11/14/1981,F,2,,
274390,11/17/1981,M,4,,
269481,11/17/1981,M,1,,
268383,11/17/1981,M,9,,
267426,11/18/1981,M,1,,
271432,11/20/1981,M,5,,
274022,11/22/1981,M,1,,
272633,11/23/1981,F,3,,
267577,11/24/1981,M,7,,
272473,11/25/1981,M,7,,
269580,11/26/1981,F,9,,
267215,11/29/1981,F,10,,
272928,12/1/1981,M,7,,
274071,12/2/1981,M,5,,
274323,12/3/1981,F,9,,
270419,12/5/1981,F,2,,
268237,12/5/1981,F,7,,
271733,12/7/1981,M,9,,
271613,12/9/1981,F,1,,
272649,12/10/1981,F,6,,
270670,12/10/1981,M,7,,
269260,12/11/1981,F,5,,
269256,12/13/1981,F,6,,
269966,12/13/1981,M,1,,
273310,12/13/1981,F,2,,
270693,12/14/1981,F,1,,
271239,12/14/1981,M,5,,
273931,12/16/1981,M,4,,
269233,12/20/1981,M,9,,
267768,12/20/1981,M,3,,
269538,12/20/1981,F,6,,
272411,12/26/1981,M,9,,
270592,1/1/1982,F,6,,
267022,1/5/1982,F,8,,
274626,1/6/1982,F,7,,
274362,1/8/1982,M,10,,
274033,1/11/1982,F,1,,
268760,1/11/1982,M,1,,
271961,1/15/1982,M,1,,
273544,1/21/1982,F,1,,
273256,1/21/1982,F,6,,
270740,1/24/1982,F,9,,
268562,1/24/1982,F,2,,
271175,1/24/1982,F,8,,
270655,1/27/1982,M,3,,
266882,1/27/1982,M,9,,
270382,1/29/1982,F,9,,
269732,2/6/1982,M,2,,
269451,2/7/1982,M,4,,
272030,2/9/1982,F,8,,
274048,2/11/1982,F,1,,
268651,2/16/1982,M,1,,
271336,2/17/1982,M,5,,
271330,2/20/1982,M,1,,
272457,2/22/1982,F,9,,
272229,2/26/1982,F,3,,
270571,2/26/1982,F,1,,
269045,2/26/1982,M,5,,
269318,2/26/1982,M,4,,
271656,3/1/1982,M,6,,
271697,3/1/1982,F,4,,
267560,3/2/1982,M,2,,
270561,3/2/1982,F,10,,
270116,3/3/1982,M,10,,
269303,3/3/1982,F,2,,
272673,3/4/1982,F,7,,
267881,3/4/1982,F,5,,
267210,3/5/1982,F,2,,
274781,3/5/1982,F,5,,
274045,3/6/1982,M,7,,
273910,3/6/1982,M,9,,
271233,3/7/1982,M,3,,
274122,3/7/1982,F,10,,
267615,3/10/1982,F,3,,
271831,3/11/1982,F,7,,
273764,3/13/1982,M,8,,
269916,3/15/1982,F,9,,
270225,3/16/1982,F,7,,
273193,3/17/1982,F,10,,
272914,3/18/1982,M,1,,
270325,3/19/1982,F,3,,
269190,3/21/1982,F,3,,
275094,3/23/1982,M,10,,
268521,3/23/1982,F,9,,
271054,3/23/1982,F,2,,
269242,3/23/1982,F,1,,
270940,3/23/1982,M,3,,
269480,3/26/1982,F,8,,
273598,3/27/1982,M,9,,
271482,3/27/1982,M,5,,
271823,3/28/1982,M,10,,
272766,3/29/1982,M,1,,
268930,3/29/1982,F,4,,
270033,4/1/1982,M,3,,
274017,4/1/1982,F,10,,
272685,4/2/1982,F,7,,
270700,4/4/1982,F,5,,
274940,4/5/1982,F,10,,
271703,4/9/1982,F,6,,
266953,4/10/1982,F,10,,
272300,4/11/1982,F,6,,
268132,4/12/1982,M,3,,
272031,4/13/1982,F,1,,
268359,4/13/1982,M,2,,
274760,4/14/1982,F,9,,
274223,4/16/1982,F,5,,
271460,4/17/1982,M,3,,
272285,4/17/1982,M,7,,
271264,4/18/1982,M,7,,
274665,4/19/1982,F,5,,
271413,4/20/1982,M,6,,
274186,4/20/1982,M,3,,
270091,4/20/1982,M,4,,
272820,4/24/1982,F,5,,
275127,4/25/1982,M,8,,
269426,4/27/1982,M,2,,
271258,4/29/1982,M,3,,
268679,4/29/1982,F,5,,
268371,5/1/1982,M,1,,
274919,5/2/1982,M,1,,
271971,5/4/1982,F,2,,
268354,5/5/1982,M,2,,
274451,5/5/1982,M,7,,
272807,5/5/1982,M,4,,
266960,5/6/1982,F,1,,
273254,5/7/1982,M,3,,
270917,5/8/1982,F,7,,
270555,5/11/1982,M,9,,
272617,5/12/1982,F,7,,
269028,5/13/1982,F,2,,
271942,5/14/1982,F,2,,
274689,5/15/1982,M,6,,
271504,5/16/1982,F,9,,
274056,5/17/1982,M,9,,
274734,5/20/1982,F,7,,
272389,5/21/1982,F,4,,
271357,5/22/1982,M,8,,
268571,5/25/1982,F,2,,
274428,5/26/1982,F,3,,
270439,5/29/1982,F,2,,
268478,6/3/1982,M,6,,
268292,6/5/1982,M,7,,
268952,6/8/1982,F,2,,
269161,6/9/1982,M,10,,
274210,6/11/1982,M,3,,
269606,6/11/1982,M,2,,
269125,6/12/1982,F,4,,
272232,6/12/1982,M,5,,
274587,6/12/1982,M,8,,
269413,6/12/1982,M,8,,
272513,6/17/1982,M,10,,
274646,6/18/1982,F,10,,
272964,6/19/1982,F,7,,
268434,6/19/1982,M,10,,
274706,6/21/1982,F,10,,
272680,6/21/1982,F,6,,
271395,6/23/1982,F,1,,
267152,6/24/1982,M,6,,
272575,6/28/1982,M,3,,
267716,6/28/1982,M,3,,
267145,7/1/1982,F,6,,
270349,7/3/1982,M,2,,
269901,7/6/1982,F,8,,
268129,7/8/1982,F,9,,
269508,7/8/1982,M,4,,
270059,7/14/1982,F,4,,
268066,7/14/1982,M,10,,
268515,7/15/1982,F,10,,
269217,7/15/1982,F,2,,
274426,7/16/1982,F,8,,
273149,7/16/1982,F,9,,
271853,7/16/1982,M,5,,
274803,7/17/1982,M,6,,
272913,7/17/1982,F,2,,
269485,7/18/1982,F,10,,
274314,7/19/1982,M,6,,
272336,7/19/1982,F,1,,
268812,7/20/1982,M,3,,
275249,7/20/1982,M,2,,
266819,7/22/1982,M,8,,
267781,7/24/1982,F,5,,
270233,7/25/1982,F,6,,
270347,7/27/1982,F,8,,
273255,7/28/1982,M,9,,
272995,7/28/1982,F,7,,
267774,8/2/1982,M,4,,
275068,8/5/1982,M,2,,
269595,8/7/1982,F,10,,
275143,8/8/1982,F,9,,
273934,8/9/1982,M,3,,
274006,8/10/1982,F,10,,
272686,8/14/1982,M,10,,
270162,8/14/1982,M,6,,
273592,8/15/1982,F,5,,
272755,8/16/1982,F,7,,
267430,8/18/1982,F,6,,
266922,8/21/1982,F,3,,
267331,8/23/1982,F,9,,
273793,8/26/1982,M,7,,
267576,8/26/1982,F,5,,
269957,8/29/1982,M,5,,
274083,9/1/1982,M,9,,
267706,9/3/1982,M,3,,
267216,9/4/1982,M,8,,
270893,9/6/1982,M,9,,
269631,9/6/1982,F,3,,
269281,9/7/1982,M,9,,
273269,9/7/1982,M,3,,
272357,9/10/1982,F,6,,
271036,9/13/1982,F,7,,
269351,9/13/1982,M,4,,
270492,9/14/1982,F,7,,
272502,9/15/1982,F,2,,
271721,9/17/1982,M,8,,
269331,9/17/1982,M,5,,
271927,9/17/1982,F,8,,
270432,9/17/1982,M,7,,
274087,9/17/1982,M,4,,
267562,9/19/1982,M,9,,
271241,9/19/1982,F,7,,
267053,9/20/1982,M,9,,
268062,9/20/1982,M,10,,
271717,9/21/1982,M,6,,
267021,9/21/1982,M,1,,
273959,9/23/1982,F,8,,
272222,9/24/1982,F,1,,
273599,9/24/1982,M,3,,
268470,9/25/1982,M,4,,
275175,9/26/1982,F,3,,
267455,9/27/1982,F,3,,
271472,9/27/1982,F,5,,
272264,9/27/1982,F,7,,
267180,9/28/1982,M,6,,
273741,9/28/1982,M,3,,
272115,10/5/1982,M,10,,
274938,10/10/1982,F,5,,
271836,10/11/1982,F,6,,
267260,10/11/1982,M,9,,
268335,10/17/1982,F,7,,
266814,10/18/1982,F,9,,
272376,10/21/1982,M,7,,
274724,10/25/1982,M,5,,
270858,10/27/1982,F,10,,
270523,10/27/1982,F,9,,
274750,10/29/1982,M,8,,
271294,11/3/1982,F,2,,
271383,11/5/1982,M,6,,
268486,11/7/1982,F,6,,
272544,11/7/1982,M,3,,
273890,11/16/1982,F,7,,
268591,11/16/1982,F,2,,
269672,11/16/1982,F,10,,
271498,11/19/1982,F,6,,
267051,11/19/1982,F,10,,
274273,11/19/1982,F,8,,
271689,11/21/1982,F,2,,
270578,11/23/1982,F,2,,
269881,11/25/1982,M,10,,
266812,11/26/1982,M,5,,
270976,11/28/1982,M,7,,
269544,11/28/1982,F,2,,
273818,11/29/1982,F,5,,
269402,12/1/1982,M,3,,
274644,12/2/1982,M,8,,
273651,12/4/1982,M,7,,
267018,12/6/1982,M,10,,
268622,12/8/1982,M,8,,
271447,12/8/1982,M,8,,
270049,12/8/1982,M,7,,
270357,12/9/1982,M,1,,
268070,12/10/1982,F,1,,
272804,12/10/1982,F,5,,
271672,12/10/1982,F,1,,
267877,12/11/1982,F,5,,
269301,12/12/1982,F,1,,
272393,12/13/1982,F,9,,
269221,12/13/1982,F,10,,
271050,12/17/1982,F,10,,
274255,12/19/1982,F,4,,
273730,12/21/1982,M,2,,
267863,12/21/1982,M,6,,
271405,12/22/1982,F,10,,
271993,12/22/1982,M,2,,
267076,12/23/1982,F,4,,
272692,12/26/1982,F,2,,
268351,12/27/1982,M,3,,
267376,12/29/1982,M,6,,
269807,1/1/1983,M,3,,
267333,1/1/1983,F,9,,
268277,1/2/1983,F,8,,
271298,1/5/1983,M,5,,
272035,1/5/1983,F,2,,
272920,1/8/1983,M,3,,
275049,1/9/1983,M,2,,
268226,1/10/1983,F,3,,
269516,1/10/1983,F,10,,
269135,1/11/1983,F,10,,
275144,1/13/1983,F,3,,
274200,1/14/1983,F,1,,
274806,1/15/1983,M,8,,
273554,1/15/1983,M,4,,
269200,1/16/1983,M,2,,
273848,1/16/1983,M,2,,
273115,1/21/1983,F,6,,
270853,1/21/1983,F,3,,
272882,1/22/1983,M,4,,
273927,1/23/1983,F,7,,
271985,1/26/1983,F,10,,
268790,1/27/1983,M,8,,
274762,2/2/1983,M,9,,
268395,2/6/1983,M,10,,
268573,2/6/1983,F,10,,
270699,2/7/1983,M,3,,
269657,2/8/1983,M,1,,
269940,2/14/1983,F,3,,
273080,2/16/1983,F,7,,
273729,2/17/1983,F,1,,
271955,2/18/1983,M,9,,
270074,2/20/1983,M,10,,
268640,2/23/1983,M,10,,
272228,2/23/1983,M,9,,
273450,2/23/1983,F,9,,
273121,2/26/1983,M,3,,
268338,2/28/1983,F,1,,
275183,3/2/1983,F,9,,
266935,3/10/1983,F,1,,
268628,3/13/1983,F,7,,
274168,3/13/1983,M,1,,
268758,3/15/1983,F,4,,
269972,3/17/1983,M,3,,
270558,3/17/1983,F,7,,
273955,3/18/1983,F,8,,
274266,3/19/1983,M,9,,
267106,3/19/1983,M,3,,
274934,3/22/1983,M,4,,
267565,3/29/1983,M,9,,
270188,3/29/1983,M,2,,
274139,3/29/1983,F,1,,
270857,4/2/1983,M,4,,
267447,4/4/1983,M,5,,
271365,4/4/1983,M,3,,
273968,4/5/1983,F,3,,
267771,4/6/1983,F,7,,
274862,4/7/1983,M,5,,
272151,4/9/1983,M,4,,
270913,4/12/1983,F,8,,
268601,4/14/1983,M,7,,
269459,4/17/1983,M,2,,
269659,4/18/1983,F,8,,
273183,4/18/1983,F,6,,
270372,4/20/1983,F,1,,
270261,4/21/1983,F,8,,
274070,4/21/1983,F,10,,
266992,4/23/1983,F,9,,
272670,4/24/1983,F,3,,
271870,4/28/1983,M,7,,
274079,5/2/1983,F,7,,
273836,5/4/1983,M,10,,
270636,5/4/1983,M,10,,
273950,5/5/1983,F,6,,
272521,5/7/1983,F,6,,
270754,5/8/1983,F,9,,
268548,5/9/1983,M,10,,
270284,5/12/1983,F,6,,
267476,5/13/1983,F,3,,
272286,5/13/1983,M,8,,
272330,5/16/1983,M,7,,
273217,5/16/1983,M,2,,
274878,5/16/1983,M,7,,
272886,5/17/1983,M,3,,
274598,5/19/1983,M,10,,
272365,5/19/1983,F,9,,
267681,5/20/1983,M,5,,
274955,5/21/1983,F,10,,
274917,5/22/1983,F,6,,
268431,5/24/1983,F,8,,
269195,5/25/1983,M,5,,
273829,5/26/1983,M,4,,
274840,6/1/1983,M,6,,
274413,6/3/1983,M,2,,
268736,6/3/1983,M,3,,
271038,6/4/1983,M,10,,
268551,6/9/1983,F,8,,
274057,6/11/1983,M,7,,
271973,6/11/1983,M,6,,
271107,6/13/1983,M,5,,
274471,6/15/1983,M,7,,
267212,6/15/1983,F,9,,
274003,6/17/1983,F,4,,
269821,6/19/1983,M,8,,
273477,6/21/1983,M,7,,
274961,6/24/1983,F,8,,
268649,6/26/1983,M,1,,
268245,6/28/1983,M,7,,
271011,6/28/1983,F,9,,
267277,6/29/1983,F,1,,
273086,7/3/1983,F,9,,
274326,7/4/1983,F,7,,
274395,7/4/1983,F,6,,
272050,7/7/1983,F,3,,
271849,7/7/1983,M,8,,
271104,7/8/1983,F,7,,
272997,7/10/1983,M,10,,
267119,7/11/1983,F,7,,
272327,7/14/1983,F,6,,
268472,7/15/1983,M,6,,
269511,7/17/1983,M,5,,
269187,7/17/1983,F,7,,
271887,7/22/1983,F,2,,
270293,7/22/1983,M,4,,
267704,7/22/1983,M,6,,
274515,7/23/1983,F,1,,
269763,7/25/1983,F,7,,
273911,7/29/1983,F,6,,
268607,8/2/1983,F,2,,
273472,8/3/1983,M,4,,
267754,8/3/1983,M,2,,
267332,8/3/1983,F,1,,
268003,8/3/1983,F,1,,
275131,8/4/1983,F,10,,
270087,8/4/1983,F,5,,
269373,8/7/1983,F,3,,
271355,8/9/1983,F,2,,
274987,8/10/1983,M,2,,
275079,8/11/1983,M,7,,
271334,8/12/1983,F,10,,
267580,8/14/1983,M,3,,
272580,8/14/1983,M,7,,
268614,8/16/1983,F,4,,
268854,8/17/1983,F,4,,
267258,8/19/1983,M,3,,
267272,8/20/1983,F,7,,
269154,8/22/1983,M,7,,
271986,8/22/1983,F,10,,
267232,8/25/1983,F,1,,
268968,8/28/1983,M,3,,
273804,9/1/1983,M,3,,
274414,9/3/1983,F,3,,
272404,9/4/1983,F,6,,
267227,9/6/1983,F,6,,
272959,9/7/1983,M,1,,
274318,9/8/1983,M,6,,
270106,9/11/1983,M,2,,
269423,9/12/1983,F,1,,
273004,9/13/1983,F,6,,
267367,9/14/1983,F,3,,
272661,9/14/1983,M,1,,
271338,9/15/1983,M,4,,
272032,9/15/1983,M,3,,
274883,9/18/1983,M,9,,
269274,9/18/1983,F,4,,
270433,9/19/1983,M,5,,
270113,9/19/1983,F,4,,
274068,9/19/1983,F,4,,
274702,9/21/1983,M,10,,
269292,9/22/1983,F,5,,
268516,9/22/1983,F,10,,
270012,9/24/1983,M,2,,
270083,9/26/1983,M,3,,
267980,9/28/1983,M,8,,
267739,10/3/1983,M,8,,
274541,10/4/1983,M,8,,
273503,10/6/1983,F,8,,
272802,10/6/1983,M,2,,
268008,10/6/1983,M,1,,
273322,10/6/1983,F,1,,
270081,10/8/1983,F,4,,
271937,10/9/1983,F,10,,
272268,10/14/1983,F,1,,
268372,10/14/1983,M,6,,
270549,10/16/1983,F,6,,
271191,10/16/1983,F,7,,
272908,10/19/1983,M,3,,
273787,10/24/1983,M,1,,
266885,10/26/1983,M,5,,
267965,11/4/1983,M,6,,
273459,11/5/1983,M,4,,
268660,11/8/1983,F,2,,
273207,11/9/1983,F,1,,
267511,11/9/1983,M,5,,
273993,11/10/1983,M,9,,
271519,11/12/1983,F,8,,
269038,11/17/1983,M,1,,
268216,11/17/1983,M,2,,
271026,11/19/1983,F,10,,
268174,11/22/1983,M,2,,
273640,11/23/1983,F,3,,
274025,11/26/1983,F,8,,
274243,11/26/1983,M,10,,
269293,11/27/1983,M,2,,
268948,11/28/1983,F,4,,
270603,11/28/1983,M,3,,
271738,11/29/1983,F,5,,
269662,11/29/1983,M,9,,
269016,12/3/1983,F,8,,
269239,12/4/1983,F,7,,
274575,12/5/1983,M,9,,
267241,12/5/1983,M,5,,
268844,12/7/1983,F,7,,
272194,12/9/1983,M,4,,
267975,12/14/1983,M,4,,
268842,12/14/1983,F,7,,
269521,12/15/1983,M,1,,
275083,12/16/1983,F,5,,
267616,12/21/1983,M,7,,
269625,12/21/1983,F,4,,
267617,12/21/1983,F,10,,
270242,12/24/1983,F,3,,
272392,12/28/1983,F,9,,
273367,1/5/1984,F,1,,
270900,1/6/1984,M,5,,
273112,1/6/1984,M,5,,
270143,1/8/1984,F,1,,
275074,1/10/1984,F,5,,
271880,1/12/1984,M,10,,
267108,1/13/1984,F,9,,
274217,1/14/1984,M,4,,
272825,1/18/1984,F,5,,
266936,1/19/1984,F,9,,
271790,1/19/1984,F,5,,
268090,1/20/1984,F,4,,
273723,1/21/1984,F,4,,
266980,1/21/1984,M,4,,
272144,1/21/1984,M,8,,
274272,1/22/1984,F,6,,
273187,1/22/1984,M,1,,
272970,1/22/1984,F,3,,
275177,1/23/1984,F,6,,
274118,1/24/1984,F,10,,
274981,2/1/1984,M,2,,
274348,2/1/1984,F,4,,
269582,2/4/1984,F,2,,
272498,2/5/1984,F,10,,
270926,2/10/1984,F,5,,
269754,2/10/1984,M,4,,
274877,2/12/1984,M,6,,
269718,2/12/1984,M,9,,
272972,2/12/1984,F,9,,
274869,2/16/1984,F,3,,
275231,2/18/1984,M,2,,
272396,2/19/1984,F,5,,
270725,2/22/1984,F,1,,
268418,2/22/1984,M,4,,
270583,2/22/1984,F,10,,
273615,2/24/1984,M,8,,
270919,2/24/1984,F,6,,
274432,2/27/1984,F,2,,
272478,2/27/1984,M,2,,
273203,2/29/1984,M,2,,
269651,3/1/1984,M,3,,
269902,3/1/1984,M,1,,
270884,3/2/1984,M,3,,
269085,3/2/1984,M,8,,
273264,3/2/1984,M,1,,
272191,3/4/1984,M,2,,
271833,3/5/1984,F,4,,
271659,3/5/1984,F,1,,
267422,3/6/1984,M,5,,
273762,3/8/1984,M,10,,
269250,3/8/1984,M,5,,
269302,3/8/1984,F,4,,
268683,3/10/1984,M,8,,
268081,3/11/1984,F,1,,
271789,3/13/1984,F,4,,
269234,3/16/1984,F,6,,
270647,3/16/1984,M,3,,
274999,3/19/1984,M,5,,
270714,3/20/1984,M,8,,
273338,3/27/1984,F,6,,
269208,4/4/1984,M,2,,
275214,4/6/1984,M,9,,
275187,4/7/1984,F,7,,
272299,4/7/1984,F,4,,
267043,4/10/1984,F,3,,
273454,4/12/1984,F,3,,
274791,4/13/1984,F,10,,
273332,4/14/1984,M,6,,
272063,4/17/1984,M,5,,
271374,4/17/1984,M,10,,
267284,4/20/1984,F,6,,
267932,4/22/1984,F,3,,
269514,4/26/1984,M,9,,
271183,4/26/1984,M,2,,
270022,4/27/1984,M,9,,
268389,4/27/1984,F,3,,
270759,4/29/1984,F,2,,
